distance_km,traffic_level,road_block,ambulance_speed_kmph,emergency_severity,arrival_time_min
4.119,2,0,44.53,4,8.996
4.308,1,0,44.16,4,6.387
6.815,3,0,44.12,4,23.512
8.347,3,0,46.66,4,26.942
1.316,1,0,44.11,5,2.1
5.566,2,0,46.25,1,11.765
5.578,3,0,56.55,4,15.094
1.307,3,0,55.77,3,4.324
0.378,2,0,44.94,2,2.035
1.893,2,0,44.94,2,5.092
7.453,1,0,34.25,3,13.246
6.36,2,0,51.43,2,12.511
7.399,2,0,50.83,1,14.752
4.642,2,0,37.16,2,13.899
2.431,1,0,43.36,4,4.709
8.889,3,0,49.4,4,25.66
8.967,3,0,44.14,4,30.935
2.643,3,0,41.82,1,9.646
2.909,3,0,31.48,1,15.721
8.874,1,0,46.8,4,11.507
8.226,1,0,47.58,4,10.466
2.458,2,0,39.77,3,7.007
7.706,2,0,43.36,5,15.855
8.906,3,0,51.65,2,25.485
7.464,3,1,50.62,1,28.709
0.792,2,0,50.12,4,1.186
4.359,3,0,46.85,4,14.051
7.372,1,0,54.01,5,9.046
0.376,3,0,48.94,2,2.171
6.577,2,0,56.11,3,10.659
5.292,1,0,46.0,3,7.153
5.157,2,0,45.68,5,10.604
5.023,3,1,49.55,4,19.794
4.933,1,0,46.33,4,7.377
4.231,3,0,47.76,5,12.708
0.565,2,0,48.35,5,0.904
7.052,2,1,48.42,5,15.046
1.653,2,0,56.32,3,4.165
4.235,3,0,57.76,3,10.581
7.814,2,0,58.03,1,14.034
2.797,1,0,35.21,3,5.082
5.405,1,0,46.93,5,7.261
5.433,2,0,43.32,4,10.858
8.249,1,1,39.28,3,19.029
0.607,2,0,48.81,5,2.29
5.277,1,1,61.2,5,8.017
5.206,1,0,46.7,4,6.923
1.679,2,0,47.43,4,4.319
3.179,3,0,35.67,4,13.715
4.897,3,0,41.94,4,18.381
3.448,2,0,35.95,2,9.973
5.05,1,0,45.82,4,5.479
8.06,1,0,48.33,3,10.082
6.214,2,0,55.81,1,10.382
2.271,3,0,55.81,3,6.209
3.161,2,0,43.39,1,6.994
3.553,1,0,52.59,3,4.741
2.592,3,0,46.73,3,8.939
7.077,1,0,43.89,5,9.353
5.669,1,0,46.58,2,8.43
2.6,1,0,54.01,3,3.785
7.741,2,0,30.63,3,24.346
4.518,1,0,50.6,2,6.86
4.992,3,0,51.09,2,14.485
1.303,1,0,57.25,4,1.03
2.576,2,0,40.98,4,5.114
8.58,1,0,39.86,3,14.824
4.829,1,0,40.56,3,9.033
8.681,1,1,45.1,3,17.772
6.473,1,0,58.66,4,7.096
6.907,3,0,35.75,1,29.665
7.287,1,0,47.03,2,10.459
0.593,2,0,40.67,2,2.065
3.008,2,1,54.92,3,13.696
6.85,2,0,44.17,4,14.536
6.495,3,0,55.87,2,18.152
8.934,2,0,52.99,3,17.232
6.959,2,0,37.29,3,18.358
8.082,1,0,45.65,3,10.717
2.939,1,0,47.09,4,5.624
3.82,1,0,31.76,4,7.365
5.55,1,0,60.67,2,7.271
7.319,2,1,48.37,2,22.408
5.006,1,0,51.02,4,4.992
6.018,1,1,51.41,5,13.641
6.188,2,0,54.86,5,10.766
2.843,3,0,58.99,5,6.689
5.862,1,0,34.62,5,9.538
5.047,1,0,42.4,2,7.327
4.897,2,0,31.62,2,14.836
0.222,1,0,53.21,4,0.8
5.349,2,0,44.55,3,11.828
7.555,3,0,41.71,5,27.678
6.711,1,0,47.48,5,9.191
8.309,1,0,42.77,4,12.463
5.218,1,0,38.45,3,7.284
5.982,1,0,60.26,4,5.346
1.051,2,0,48.95,4,2.689
8.398,1,0,64.67,3,8.252
6.782,2,0,49.83,4,12.014
2.533,1,0,46.46,1,4.5
0.69,2,0,59.26,4,0.855
5.187,2,0,49.22,4,9.648
0.22,2,0,45.52,1,1.017
0.791,3,0,41.98,2,3.483
1.536,3,0,33.65,4,7.144
4.436,3,0,50.73,3,12.992
5.599,1,0,48.51,5,7.824
5.022,2,0,50.17,3,9.204
8.005,1,0,42.92,3,11.58
8.325,1,1,43.91,1,22.466
5.277,1,1,39.63,2,16.254
3.76,2,0,46.74,5,6.583
6.705,1,0,41.79,3,10.451
0.367,1,0,48.28,3,1.78
8.478,1,0,47.65,2,11.483
5.86,2,0,53.1,2,11.483
0.525,1,0,40.18,4,1.408
7.574,1,0,58.5,4,9.52
1.165,2,0,48.04,4,1.987
7.44,1,0,50.81,5,10.399
8.348,2,0,49.93,2,16.567
7.914,3,0,38.59,3,29.67
3.257,1,0,55.78,1,4.608
3.271,3,0,46.85,3,11.351
5.767,1,0,40.95,3,9.426
8.116,1,0,39.69,5,12.976
6.44,2,0,44.61,3,14.557
1.006,1,0,38.44,3,2.113
4.626,3,1,49.21,3,20.524
1.92,1,0,52.86,3,2.508
5.251,2,0,44.3,5,11.484
2.494,2,0,32.15,5,8.098
3.987,1,0,47.92,4,5.12
5.604,1,0,49.3,4,6.187
1.792,2,0,46.51,3,3.238
7.706,1,0,48.44,4,10.504
2.8,2,0,38.99,3,6.81
7.474,2,0,46.83,3,16.296
1.442,1,1,49.25,3,9.167
6.48,1,0,35.72,3,11.031
7.201,2,0,56.98,2,12.279
0.826,3,0,47.27,4,4.173
4.93,3,0,49.97,4,14.716
7.969,3,0,53.47,2,23.374
4.63,1,0,55.91,4,4.815
1.375,1,1,46.28,3,10.346
2.444,2,0,41.83,2,5.855
1.572,2,0,48.88,3,5.272
0.369,2,0,32.84,5,1.352
2.916,1,0,53.53,2,4.689
2.225,3,0,47.85,4,6.742
6.64,3,0,48.01,4,21.505
5.705,1,0,61.7,3,6.211
1.952,2,0,62.71,5,2.687
6.058,2,0,50.73,5,10.69
1.398,2,0,57.98,5,3.372
0.702,1,0,40.38,3,1.923
5.235,1,0,52.67,2,6.066
1.592,2,0,57.24,5,3.178
7.765,1,0,40.25,3,11.524
3.251,1,0,42.09,2,4.065
3.631,3,0,52.9,4,10.25
1.939,3,0,55.2,4,5.475
8.124,1,0,54.43,5,8.788
5.129,2,0,57.43,5,9.185
5.719,3,0,51.16,2,17.865
2.421,1,0,48.75,5,2.279
3.985,1,0,52.42,4,4.008
2.863,2,0,45.54,3,5.704
6.37,1,0,52.81,4,8.546
0.908,2,0,51.49,5,1.769
8.426,2,1,45.41,2,26.154
2.03,2,0,41.81,3,4.825
2.784,2,0,52.72,3,6.195
6.914,2,0,56.76,4,11.569
1.513,1,0,46.14,3,4.507
0.545,2,0,52.13,2,1.816
2.031,2,0,50.31,4,3.916
5.928,2,0,48.73,4,12.451
0.974,2,1,36.11,5,9.714
8.444,3,0,61.48,2,21.161
7.112,1,0,51.13,2,9.603
8.451,1,0,34.48,1,16.822
2.507,1,0,66.95,5,2.679
4.057,3,0,49.2,4,12.672
4.299,2,0,51.29,5,8.002
2.358,1,0,51.54,5,2.607
8.361,2,0,41.69,2,18.721
8.039,2,0,45.68,5,16.397
6.537,2,0,51.5,2,11.805
7.217,1,0,48.86,2,10.489
5.416,1,0,55.44,3,6.755
6.542,2,0,34.6,2,19.025
8.773,2,0,30.53,3,27.122
1.451,3,1,63.47,2,10.496
1.749,1,0,41.42,5,2.595
7.169,1,0,41.42,3,10.783
0.301,1,0,59.5,2,1.756
0.942,2,0,45.95,4,2.957
6.815,3,0,44.43,4,22.752
2.265,3,0,53.31,2,6.62
6.975,1,0,44.28,3,9.442
3.814,1,0,54.02,2,5.606
4.842,1,0,57.88,4,6.757
7.741,1,0,51.66,1,10.386
3.735,3,0,37.48,5,15.145
5.18,1,1,40.75,4,15.456
5.254,1,1,42.49,3,15.528
4.614,2,0,59.64,1,7.225
2.053,2,0,52.32,5,5.251
8.803,1,0,49.76,2,10.198
0.815,1,1,49.48,3,5.646
8.435,1,0,52.24,3,10.526
2.902,1,0,41.75,2,5.305
1.232,2,0,44.97,5,2.918
3.348,1,0,54.04,3,3.344
8.251,2,0,46.41,3,15.664
5.912,3,0,37.76,5,23.989
6.681,2,0,47.01,5,12.645
1.41,2,0,52.65,2,3.157
6.666,1,0,52.36,4,8.218
0.68,2,0,41.56,2,0.802
6.588,1,0,40.54,3,10.492
8.315,2,0,43.21,2,19.339
2.631,2,0,47.92,5,4.713
6.766,3,0,41.77,5,23.836
0.25,3,0,43.19,3,0.8
6.65,2,1,40.54,2,17.854
7.556,2,0,47.68,2,15.604
0.732,1,0,49.8,4,2.565
5.286,3,0,58.89,3,13.553
1.787,1,0,32.58,2,3.614
6.304,1,0,42.79,3,8.93
2.884,1,0,42.44,2,3.888
4.304,1,0,48.72,4,5.957
5.019,1,0,41.4,3,8.331
2.434,2,0,50.38,2,6.168
6.913,3,0,46.04,2,22.41
0.301,3,0,49.15,3,1.615
0.824,3,0,42.54,3,2.68
2.488,1,0,35.79,3,5.936
3.538,1,0,43.19,4,6.082
5.368,2,0,54.53,3,9.596
5.319,3,0,48.96,3,17.087
2.805,1,0,37.18,5,4.059
7.573,3,0,39.65,1,29.089
3.123,2,0,58.45,2,6.363
4.202,1,0,49.33,3,5.488
1.649,1,0,48.83,2,3.292
1.967,3,0,47.74,5,5.059
6.976,1,0,40.6,3,11.137
2.868,1,0,57.01,3,3.468
1.654,2,0,41.46,5,4.041
5.704,3,0,49.45,3,17.287
1.962,2,0,55.7,5,1.892
5.516,1,0,36.15,4,9.039
6.24,2,0,56.56,4,11.278
5.361,2,0,59.71,5,8.461
4.904,1,0,54.66,3,6.093
8.99,2,0,46.67,3,17.632
1.486,1,0,59.78,5,2.341
1.581,1,0,58.81,2,1.621
7.626,1,0,45.19,4,10.873
0.399,1,0,46.51,5,1.85
0.49,2,0,44.31,2,1.181
4.273,2,0,38.9,4,11.464
3.326,2,1,46.5,4,16.279
1.369,2,0,44.35,4,3.33
4.862,2,0,43.47,5,10.561
6.584,2,0,46.0,3,13.248
2.981,2,0,41.32,3,5.748
6.995,2,0,50.63,1,13.878
5.124,1,0,50.42,5,5.809
6.623,3,0,36.48,2,26.345
2.087,2,0,52.32,2,4.526
4.376,2,0,39.94,4,10.73
2.7,1,0,42.12,3,6.023
0.491,1,0,41.93,3,1.475
1.604,3,0,44.3,3,5.512
2.111,1,0,55.54,4,2.373
1.902,2,0,46.05,1,5.059
4.066,2,0,41.78,1,10.592
5.349,1,0,53.58,2,5.272
8.276,1,0,53.83,3,10.918
0.919,2,0,39.24,2,2.36
2.162,1,0,64.89,2,3.244
3.863,3,0,59.03,3,10.355
5.128,1,0,46.25,5,6.01
8.237,2,0,58.09,4,13.402
8.554,1,0,47.93,2,11.118
0.742,1,0,40.88,4,0.833
6.475,1,0,54.58,4,8.12
4.208,1,0,59.12,4,5.305
0.607,1,0,56.44,4,1.941
8.278,1,0,53.03,4,9.57
5.023,2,0,48.85,5,9.217
8.733,2,0,51.1,3,16.479
3.884,2,0,48.1,5,7.558
0.632,1,0,45.14,2,1.083
0.641,1,0,49.14,2,2.013
6.904,3,1,43.91,5,26.363
6.54,2,0,60.02,4,10.279
2.634,1,0,46.29,3,4.648
0.702,2,1,46.68,2,8.024
1.142,1,0,41.27,4,1.949
0.458,1,0,51.13,2,0.941
0.659,1,0,44.85,3,0.8
1.796,2,0,54.72,3,4.532
5.112,2,0,53.42,3,9.375
7.754,1,0,44.78,1,12.369
0.592,1,0,49.58,5,1.432
5.841,1,0,57.34,3,6.379
5.277,1,0,50.71,4,6.032
4.421,1,0,55.0,2,5.954
1.288,2,0,64.95,3,1.698
3.927,1,0,52.42,3,6.404
0.64,2,0,53.05,2,0.81
2.819,1,0,48.21,2,3.481
8.811,2,0,41.06,5,20.811
2.071,1,0,54.85,5,2.976
4.988,2,0,45.59,2,11.659
3.768,1,0,50.97,2,5.048
5.483,1,1,66.42,4,13.33
2.002,1,0,54.52,4,2.044
3.998,1,0,55.41,5,4.254
1.992,2,0,54.52,4,3.348
3.552,2,0,41.91,3,7.954
0.693,2,0,39.39,4,2.22
0.867,1,0,55.38,2,1.199
2.827,2,0,58.84,2,4.185
0.352,1,0,54.85,3,0.8
1.552,1,1,56.13,5,5.788
8.8,1,0,40.39,2,14.753
7.169,2,0,44.52,1,15.259
7.115,1,0,40.3,5,11.354
0.782,1,0,41.86,1,0.8
8.339,2,0,52.41,1,15.245
6.988,1,0,50.66,2,9.051
1.968,2,0,34.3,5,5.394
2.668,1,0,47.94,2,3.641
5.383,2,0,42.74,4,11.849
3.398,2,0,54.48,3,6.251
1.337,2,0,46.81,5,1.355
5.71,3,0,61.94,1,13.698
1.379,1,0,43.94,5,1.077
3.118,2,0,35.02,5,8.27
8.22,2,0,46.78,5,15.579
8.307,2,0,38.08,2,22.279
0.54,1,0,36.26,4,0.8
4.936,1,0,41.78,3,8.226
2.916,1,0,47.98,3,3.82
0.632,2,0,51.97,2,2.513
5.118,1,0,42.05,3,7.178
4.903,1,0,49.08,5,6.586
0.418,1,0,61.47,5,0.8
6.525,3,0,55.96,5,17.476
3.997,2,0,42.67,4,8.28
8.986,1,0,48.81,2,11.068
1.935,1,0,49.96,3,4.503
4.735,1,0,41.86,2,6.458
7.338,1,0,45.64,4,10.062
3.146,1,0,54.72,3,4.454
1.515,1,0,62.6,5,0.8
6.278,3,0,51.98,1,19.213
7.923,2,0,49.51,5,15.955
6.151,1,0,61.11,3,7.853
7.313,1,0,39.32,1,11.521
4.626,1,0,52.96,2,6.728
4.636,1,1,45.3,5,13.681
4.108,1,0,40.0,4,6.494
8.385,2,1,43.03,4,27.092
1.167,3,0,46.25,3,4.055
1.413,2,1,45.14,3,10.673
3.816,2,0,44.3,1,8.066
3.658,2,0,40.33,2,9.124
8.956,2,0,58.12,3,14.579
4.391,2,0,58.2,5,8.153
6.132,1,0,50.11,3,8.622
7.612,1,1,31.2,4,18.761
0.541,1,0,45.84,3,0.8
4.496,1,0,46.16,5,5.966
6.043,1,0,44.7,2,8.288
1.412,1,1,39.91,2,6.811
5.372,3,1,46.16,2,24.496
8.531,2,0,47.08,5,17.487
5.181,1,0,41.88,5,8.269
6.048,2,0,43.55,3,12.205
4.588,2,0,53.02,4,8.544
1.405,1,0,54.84,4,1.373
1.83,1,0,57.31,4,1.98
0.795,3,0,33.92,1,5.57
8.029,1,0,43.18,2,11.061
2.674,1,0,44.01,2,3.887
1.016,2,0,57.91,3,1.306
0.959,3,0,30.99,1,6.095
0.763,2,0,46.79,2,1.914
4.867,2,0,42.51,2,11.002
0.408,1,0,50.29,4,0.978
3.767,1,0,47.59,3,5.823
5.521,2,0,51.21,3,12.302
2.133,1,0,44.27,3,2.289
5.409,2,0,65.94,4,8.352
7.146,2,1,41.1,5,23.917
3.589,1,0,56.85,3,4.61
4.403,1,0,36.98,2,6.819
2.45,1,0,55.89,5,4.621
6.345,2,0,48.51,4,11.588
5.185,2,0,49.02,3,12.034
2.417,2,0,45.04,1,6.787
6.573,3,0,34.12,4,28.741
1.563,1,0,58.28,4,2.686
4.345,2,0,57.94,5,8.632
4.746,1,0,55.57,3,7.074
4.912,1,0,38.1,1,8.987
1.509,1,0,55.72,1,1.798
3.182,1,0,53.71,4,3.923
8.237,3,0,59.3,3,20.675
2.482,1,1,36.59,3,13.715
3.434,2,0,42.93,3,8.051
3.38,2,0,47.9,5,5.577
2.991,2,0,49.02,3,7.293
1.232,2,0,65.58,3,2.961
4.454,1,0,43.68,5,5.633
0.429,3,0,47.7,5,0.838
5.614,1,0,41.77,4,9.056
2.883,1,0,43.28,4,4.314
8.462,1,0,47.28,1,10.893
3.433,1,1,53.55,2,13.414
2.647,1,0,46.02,1,4.835
7.249,2,0,50.44,5,12.601
2.054,1,0,43.06,5,2.331
8.675,1,0,46.89,5,10.698
0.463,3,0,38.85,3,2.015
2.635,1,0,37.94,4,4.694
6.66,1,0,34.78,1,13.631
0.257,2,0,46.27,4,0.8
4.036,2,0,54.67,3,7.271
8.425,1,0,47.51,1,12.42
5.321,3,0,48.32,2,16.413
4.149,1,0,40.36,3,7.323
5.931,2,1,45.52,4,17.853
3.002,1,0,49.72,4,3.439
3.843,1,0,41.96,3,6.872
4.49,1,0,58.73,2,5.518
1.46,1,1,42.96,2,12.414
1.834,3,0,58.16,4,5.193
8.758,1,0,48.35,4,10.393
0.507,1,0,32.95,3,0.8
1.908,2,0,32.88,4,4.888
6.746,2,0,47.19,3,14.9
3.217,1,0,39.17,4,5.85
8.91,1,1,46.52,3,15.813
0.459,1,0,51.77,3,1.65
3.69,3,0,49.98,4,12.183
0.57,3,0,47.63,3,2.322
5.133,1,0,49.22,5,5.358
1.126,2,0,43.63,4,1.602
5.501,1,0,49.03,4,6.67
6.188,1,0,50.44,4,7.144
3.66,1,0,50.63,1,3.921
3.927,1,0,50.18,3,6.487
7.083,2,0,37.07,5,17.663
1.616,2,0,42.6,1,5.44
8.732,2,0,45.69,4,17.87
5.172,1,0,50.77,5,6.284
8.135,1,0,63.15,3,8.195
8.685,1,0,46.25,4,13.231
5.318,3,1,45.96,4,22.749
4.374,2,0,41.48,4,9.769
0.914,2,0,44.18,3,3.019
1.527,1,0,47.93,3,1.109
8.705,1,0,49.07,3,10.658
0.747,1,1,38.61,5,7.885
4.31,2,0,49.03,3,9.85
6.668,1,0,40.61,1,9.595
4.507,1,0,52.12,2,5.89
0.367,1,0,40.43,2,1.685
5.811,1,0,58.36,4,5.551
1.284,2,0,46.24,4,2.968
4.495,2,0,58.1,3,7.719
1.956,1,0,37.71,5,2.932
3.444,2,0,46.74,5,6.007
8.874,1,0,50.81,5,12.363
0.238,3,0,53.83,3,1.664
1.513,2,1,44.9,1,13.006
0.782,1,0,48.35,4,0.965
8.618,2,0,49.08,5,16.756
5.164,1,0,48.95,2,6.264
5.143,2,0,67.76,1,6.619
1.259,1,0,50.95,4,1.632
0.829,1,0,50.35,3,1.726
4.15,1,0,44.74,3,6.041
8.473,1,0,41.83,4,12.359
7.997,3,0,61.76,4,18.947
1.219,2,0,54.22,1,2.741
2.097,1,1,56.29,4,9.365
2.654,2,0,67.6,4,4.481
5.837,1,0,36.01,2,11.043
7.272,1,0,33.11,1,14.703
4.038,1,0,54.12,3,5.031
2.423,1,0,54.98,4,3.92
3.788,2,0,52.65,5,6.381
3.967,1,0,48.71,3,4.661
0.899,2,0,52.72,3,2.453
0.232,1,0,55.16,2,1.105
2.975,1,0,41.12,4,3.849
8.728,3,0,46.19,5,28.188
4.212,1,0,47.9,1,6.133
1.482,1,0,43.67,3,1.242
0.279,1,0,50.85,5,0.8
6.916,3,0,55.61,3,19.155
0.414,1,0,54.97,4,2.204
5.195,2,0,38.9,2,13.001
8.618,2,0,44.36,5,17.563
8.816,1,0,54.96,1,9.91
3.565,1,0,62.01,3,4.762
1.918,2,0,34.75,3,6.668
1.685,1,0,43.1,4,2.582
6.045,1,0,42.34,5,8.81
2.837,1,0,49.08,4,4.183
0.939,2,0,45.4,2,3.503
6.29,2,1,56.54,2,15.121
1.542,1,0,41.83,3,3.701
5.882,1,0,38.44,5,8.154
5.856,1,0,49.91,5,6.658
3.016,1,0,51.8,3,5.707
8.124,2,0,54.09,5,14.388
1.894,2,0,37.78,3,5.24
6.635,2,1,52.18,4,21.5
0.409,1,0,41.39,2,1.75
0.495,2,0,40.06,2,1.376
7.158,1,0,45.06,3,10.048
4.579,1,0,52.83,2,6.709
1.733,2,0,45.26,5,4.537
4.258,1,0,58.18,2,4.935
3.944,1,0,43.45,2,5.411
0.2,1,0,41.93,2,1.574
6.397,2,0,47.85,5,13.319
1.413,1,0,45.12,5,0.8
8.068,3,0,47.56,2,24.836
4.284,1,0,51.22,2,6.351
5.51,3,0,46.15,3,17.563
1.086,2,0,49.6,3,1.849
0.484,2,0,56.9,5,0.867
3.435,1,0,42.64,4,5.624
5.698,1,0,48.38,5,8.543
1.52,3,0,49.72,4,4.978
2.914,1,0,55.39,5,2.921
3.046,2,0,58.64,2,6.231
6.26,1,0,39.14,4,11.984
2.853,1,0,53.0,5,3.997
2.625,2,0,46.79,3,6.46
3.175,1,0,38.72,3,4.916
6.307,2,0,48.76,3,14.627
5.676,2,0,46.13,5,11.907
1.17,1,0,46.3,5,2.993
8.332,1,0,45.77,3,12.495
3.145,1,0,46.43,2,3.92
7.804,2,0,49.46,4,14.446
5.704,3,0,48.72,5,15.988
3.472,2,0,52.67,3,8.68
3.364,1,0,52.57,3,4.887
5.161,1,0,55.11,5,5.023
8.464,2,0,41.92,3,19.681
8.534,2,1,41.99,3,26.601
7.399,2,0,63.26,2,12.675
4.607,2,0,59.21,5,6.27
5.997,3,0,38.54,5,23.067
2.596,1,0,56.54,5,2.753
0.781,2,0,37.66,2,2.625
3.23,1,0,45.37,2,4.128
0.829,2,0,59.61,3,2.821
8.548,1,0,54.86,5,8.775
0.429,3,0,50.08,2,3.169
1.401,3,0,53.2,5,3.975
3.237,2,0,53.84,3,5.681
4.813,2,0,43.33,4,10.394
5.921,3,0,38.74,3,22.771
7.733,1,0,43.2,4,10.635
7.344,1,0,42.77,3,9.865
8.886,2,0,49.22,3,16.75
8.965,1,0,49.07,2,12.227
7.314,2,0,51.88,3,13.309
4.455,2,0,50.33,4,7.821
2.45,1,0,42.88,1,4.405
4.29,1,0,52.56,5,6.356
7.474,3,0,49.18,1,23.086
4.139,1,0,53.49,4,5.257
1.749,1,0,46.33,2,2.594
3.036,1,0,53.71,5,3.356
5.025,1,0,65.84,4,4.061
1.325,2,0,44.59,5,3.045
7.393,1,1,48.74,2,15.906
5.983,3,0,50.76,1,17.426
3.235,1,0,51.14,1,4.443
4.189,1,0,68.0,2,3.702
0.31,1,1,50.43,4,4.663
1.904,2,1,58.36,3,12.748
1.148,3,0,51.76,4,2.469
6.178,1,0,45.45,2,8.75
7.101,2,1,47.27,2,20.88
2.203,2,0,49.07,4,5.467
6.139,3,0,47.72,5,19.22
0.584,1,1,49.66,5,4.909
6.894,2,0,51.22,4,12.941
8.145,2,0,62.01,4,13.285
3.503,1,0,51.63,5,3.889
1.801,2,0,53.41,1,3.738
7.728,3,0,54.3,3,22.028
6.753,1,0,47.46,5,8.851
7.19,1,0,31.9,4,13.181
6.281,2,0,56.14,3,11.476
0.248,2,0,54.72,4,0.8
6.482,2,1,45.36,5,21.599
4.596,1,0,46.96,2,6.884
5.433,2,0,46.17,2,13.351
6.546,2,0,62.52,3,9.305
0.807,2,0,52.84,4,0.982
7.885,1,0,46.88,5,11.466
6.54,2,0,52.49,3,12.2
7.717,1,0,57.83,4,8.709
8.244,1,0,49.2,3,11.78
7.086,2,0,51.71,3,13.546
8.698,2,0,47.42,2,17.731
2.715,3,0,56.96,5,7.248
8.21,3,0,45.03,2,27.121
3.934,2,0,46.67,1,9.207
5.569,1,1,49.57,5,13.171
7.333,2,0,56.23,3,13.537
4.954,1,0,56.75,2,6.788
0.921,3,0,50.95,3,2.574
7.831,1,0,53.55,4,9.639
4.084,1,0,51.72,2,5.404
6.144,3,0,50.47,4,18.306
1.658,2,0,59.29,5,2.435
7.545,1,0,47.97,3,10.273
0.39,2,0,48.53,5,1.461
6.884,3,1,45.99,2,27.694
7.617,3,0,51.73,3,22.507
3.644,1,0,46.82,1,6.553
6.933,2,0,50.97,5,12.97
0.248,1,0,36.1,3,0.8
7.598,1,1,45.62,5,17.408
1.242,1,0,57.42,3,0.8
4.278,3,0,45.02,3,15.356
1.78,1,0,46.8,3,2.585
8.164,2,0,39.37,4,18.939
0.266,2,0,49.8,2,1.156
2.806,1,0,37.02,5,4.319
4.375,1,0,53.16,3,6.565
1.636,1,0,48.44,3,2.754
1.419,1,0,34.97,2,3.394
1.347,3,0,52.03,4,4.89
2.507,2,0,55.26,4,4.276
8.312,2,0,37.52,4,21.074
5.673,2,0,55.57,4,10.617
1.636,1,0,40.63,3,2.672
5.288,1,0,52.18,1,6.874
5.622,2,0,49.77,4,11.895
2.25,1,0,53.47,4,2.832
7.378,1,0,45.22,4,10.53
3.776,1,0,37.02,2,7.334
4.814,3,0,28.82,3,26.468
3.724,2,0,55.9,4,5.972
8.04,3,0,55.36,4,21.318
1.799,1,0,49.46,4,3.081
5.97,1,0,46.68,1,8.13
3.389,1,0,42.24,5,4.886
3.045,2,0,48.42,3,6.202
6.991,2,0,49.9,1,13.282
4.492,2,0,55.08,3,7.831
1.039,1,0,38.83,1,2.96
3.537,2,0,42.75,5,7.041
7.963,1,0,41.35,3,12.096
6.423,2,0,51.3,2,11.191
0.722,1,0,53.94,3,1.881
3.702,3,0,49.98,4,12.346
2.419,1,0,47.75,5,2.905
2.19,1,0,41.85,5,2.946
0.751,3,0,58.1,3,1.854
1.59,1,0,47.53,1,2.362
3.224,2,0,51.34,4,6.047
6.491,2,1,56.67,1,18.737
1.195,2,0,43.54,3,3.67
8.29,2,0,40.87,4,18.727
4.787,1,0,52.11,2,5.352
6.889,3,0,42.97,4,22.855
3.11,2,0,38.9,4,7.529
6.941,3,0,48.17,5,22.967
8.128,1,0,57.06,5,8.3
1.097,1,0,47.57,3,1.001
3.461,3,1,41.26,4,17.484
6.13,1,0,38.59,4,9.887
8.353,1,0,60.02,4,9.704
4.502,2,0,46.03,2,8.345
5.951,2,0,43.17,5,13.847
3.788,3,0,55.16,5,10.058
5.584,1,0,54.57,5,6.745
5.206,2,0,52.35,4,9.719
8.424,1,0,50.49,4,10.407
5.671,1,0,44.93,2,8.515
1.674,2,0,47.99,4,4.174
4.644,1,1,51.73,5,10.821
8.497,1,0,49.48,4,10.223
6.411,2,0,41.75,1,15.526
2.541,2,0,58.12,3,4.161
7.329,1,0,43.16,4,10.991
6.135,1,0,42.76,3,8.553
3.78,1,0,46.1,3,6.077
1.029,1,0,30.31,4,3.509
0.529,3,0,40.77,2,2.587
8.866,1,0,49.13,2,12.298
5.707,3,1,55.65,4,21.602
2.1,2,0,48.01,5,4.341
2.558,2,0,51.57,1,4.65
2.659,1,0,45.85,2,4.147
6.499,1,0,55.47,2,8.624
3.067,2,0,33.5,5,8.563
6.853,2,0,48.23,2,12.748
8.144,1,0,41.77,4,13.119
4.954,3,0,49.77,4,15.048
0.49,1,0,49.32,2,0.96
7.517,2,0,42.89,2,17.286
5.05,2,1,40.84,4,17.154
1.517,3,0,34.1,3,6.955
2.665,2,0,55.06,1,4.966
2.418,1,0,55.77,1,4.507
6.305,1,0,45.98,5,8.759
5.62,1,0,43.89,4,8.368
8.136,1,0,33.19,1,15.63
4.015,1,0,51.78,5,3.918
2.136,2,0,44.29,5,4.971
1.765,2,0,30.39,4,6.067
3.952,1,0,58.13,2,4.914
4.921,1,0,49.75,3,6.303
3.309,2,0,51.0,4,7.166
6.635,2,0,34.7,3,18.991
1.982,3,0,44.67,1,7.913
3.885,3,0,45.62,2,12.965
6.065,2,0,50.13,5,11.713
0.337,3,0,50.05,5,1.773
8.583,1,0,56.28,3,11.724
5.552,2,0,45.51,1,11.833
1.553,1,0,51.75,4,2.198
0.826,3,0,58.16,3,3.27
2.77,2,0,50.88,1,5.349
4.702,2,0,39.14,4,11.353
8.738,1,1,41.62,4,18.805
8.288,1,0,51.48,5,10.454
0.398,1,0,58.37,4,1.541
7.368,1,0,47.95,3,10.181
5.77,2,1,49.93,5,14.602
8.713,1,1,38.95,3,19.413
1.35,2,0,40.93,3,5.025
2.811,1,1,61.52,3,10.887
1.724,2,0,49.3,2,5.745
5.306,2,0,55.34,5,9.487
0.618,1,0,56.32,4,1.942
8.927,2,0,56.23,5,14.678
0.906,2,0,49.8,5,2.197
2.214,2,0,56.64,3,3.899
2.439,3,0,47.72,5,7.8
6.448,1,0,59.16,1,7.851
4.016,2,0,37.82,4,11.112
3.218,2,0,50.72,5,7.477
2.036,3,0,43.69,1,9.447
1.117,1,0,50.29,2,1.947
2.08,1,0,35.06,1,4.06
1.857,3,0,50.58,3,4.861
5.538,1,0,50.93,3,6.077
5.906,2,0,48.1,1,12.826
7.21,2,0,38.68,3,17.434
1.11,2,0,41.87,5,3.667
2.593,1,0,45.6,5,3.9
